structure_wikidata,smiles,cas
http://www.wikidata.org/entity/Q27135730,COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,36062-04-1
http://www.wikidata.org/entity/Q418320,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,1897-45-6
http://www.wikidata.org/entity/Q421444,CN(C)S(=O)(=O)N(C1=CC=CC=C1)SC(F)(Cl)Cl,1085-98-9
http://www.wikidata.org/entity/Q27272388,CC1=C(C(CCC1O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(CCC2(C)C)O)C)\C)\C)/C)/C,29065-03-0
http://www.wikidata.org/entity/Q4810499,CC1=C(C(CC(=O)C1=O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(=O)C(=O)CC2(C)C)C)\C)\C)/C)/C,514-76-1
http://www.wikidata.org/entity/Q854263,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,3902-71-4
http://www.wikidata.org/entity/Q104399262,O=C1OC2=CC(O)=C(C=C2C=C1)C3=CC=4C=CC(=O)OC4C=C3O,15575-52-7
http://www.wikidata.org/entity/Q104983657,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)/C(=C/COC(C)=O)[C@@H]1CC(=O)OCCc1ccc(O)cc1,57799-95-8
http://www.wikidata.org/entity/Q402613,C/C=C(/C=O)\[C@@H](CC=O)CC(=O)OCCC1=CC=C(C=C1)O,289030-99-5
http://www.wikidata.org/entity/Q27279115,C1=CC2=C3C(=C1)C(=O)NC(=O)C3=CC=C2,81-83-4
http://www.wikidata.org/entity/Q82882384,C[C@]12CCCC([C@@H]1CC=C3[C@@]2(COC3=O)O)(C)C,111319-85-8
http://www.wikidata.org/entity/Q27132898,C/C/1=C\CC(/C=C/C(/C(=C/CC1)/C)O)(C)C,17678-70-5
http://www.wikidata.org/entity/Q83118895,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=C(C=C4)O)O)O)O)O,88109-95-9
http://www.wikidata.org/entity/Q27285234,C=CC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,62470-46-6
http://www.wikidata.org/entity/Q27138546,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]2[C@@H](C(=O)[C@@H](O[C@@H]2C3=C(C=C4C(=C3O)C(=O)C=C(O4)C5=CC(=C(C=C5)O)O)O)C)O)O)O)O,70255-49-1
http://www.wikidata.org/entity/Q7316667,CC1=CC=CC2=C1C=CC3=C2C=CC(=C3)C(C)C,483-65-8
http://www.wikidata.org/entity/Q83029301,O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=C(O)C(O)=C(C3)CC=C(C)C,139163-15-8
http://www.wikidata.org/entity/Q27149416,COC1=CC2=C(C=C1)[C@@H]3COC4=C([C@@H]3O2)C=CC(=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)CC(=O)O)O)O)O,131653-24-2
http://www.wikidata.org/entity/Q83075170,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,53681-67-7
http://www.wikidata.org/entity/Q27149411,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)O)O)O)O,34232-16-1
http://www.wikidata.org/entity/Q27105888,COC1=CC(=CC2=C1OCO2)[C@H]3[C@@H]4[C@@H](CC5=CC6=C(C=C35)OCO6)COC4=O,55955-07-2
http://www.wikidata.org/entity/Q27282089,CC1(C=CC2=C(C3=C(C(=C2O1)OC)OC(=O)C=C3)OC)C,68421-13-6
http://www.wikidata.org/entity/Q83082306,CC(C(=O)O)(C(=O)O)O,595-98-2
http://www.wikidata.org/entity/Q27074017,CC1=CC(=C(C=C1)C(C)(C)C)O,88-60-8
http://www.wikidata.org/entity/Q7181345,C1=CC=C(C=C1)NNC(=O)N,103-03-7
http://www.wikidata.org/entity/Q105328398,COc1ccc2c(c1OC)-c1cc(ccc1O)/C=C\C(=O)O[C@H]1C[C@@H]3CCCCN3[C@H]2C1,34628-60-9
http://www.wikidata.org/entity/Q27893782,COC1=C(C=C2C(=C1)[C@@H]3C[C@H](C[C@H]4N3CCCC4)OC(=O)/C=C\C5=CC2=C(C=C5)O)OC,5286/10/2
http://www.wikidata.org/entity/Q27252719,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C=C3C(=C2)OC=C(C3=O)C4=CC=C(C=C4)O)OC)O)O)O,134859-96-4
http://www.wikidata.org/entity/Q105189701,OC=1C=CC=2C=C(OC2C1)C3=CC(O)=C(C(O)=C3)CC=C(C)CCC=C(C)C,84323-15-9
http://www.wikidata.org/entity/Q82656253,OC1=CC=C(C=C1)C=CC=2C=C(O)C=C(O)C2O,119229-96-8
http://www.wikidata.org/entity/Q27135121,CC1=C[C@H]([C@@H]([C@@H](C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C(=C(C=C3)O)CC=C(C)C)O)C4=C(C=C(C=C4O)C5=CC6=C(O5)C=C(C=C6)O)O,1067461-23-7
http://www.wikidata.org/entity/Q27135120,CC1=C[C@H]2[C@@H]3[C@@H](C1)C4=C(C=C(C=C4)O)O[C@]3(OC5=C2C(=CC(=C5)C6=CC7=C(O6)C=C(C=C7)O)O)C8=C9C(=C(C=C8)O)C=CC(O9)(C)C,1067461-19-1
http://www.wikidata.org/entity/Q83033337,CC(=O)C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)O)O)O,149475-53-6
http://www.wikidata.org/entity/Q415335,CN1C=NC=C1C[C@@H](C(=O)O)NC(=O)CCN,584-85-0
http://www.wikidata.org/entity/Q18416004,CN1C=NC=C1C[C@@H](C(=O)O)N,368-16-1
http://www.wikidata.org/entity/Q3599478,O=C\1Oc3c(/C=C/1)c(OC\C=C(/C)CCC(O)C(O)(C)C)c2ccoc2c3,145414-76-2
http://www.wikidata.org/entity/Q72478274,OC(=NCC(O)C1=CC=C(O)C=C1)C=CC2=CC=C(O)C(OC)=C2,66648-44-0
http://www.wikidata.org/entity/Q6948247,CCCCCCC(=O)CCCCCC/C=C/C[C@H]([C@@H]([C@@](CO)(C(=O)O)N)O)O,35891-70-4
http://www.wikidata.org/entity/Q63395324,CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O,116355-83-0
http://www.wikidata.org/entity/Q82561847,OCC(N)C(O)C=CCCC=CCCCCCCCCC,28050-87-5
http://www.wikidata.org/entity/Q410534,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,22916-47-8
http://www.wikidata.org/entity/Q27268071,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,38690-65-2
http://www.wikidata.org/entity/Q105136355,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,133563-23-2
http://www.wikidata.org/entity/Q82343225,COC1=CC2=C(C(=O)C=CO2)C(=C1)OC,59887-91-1
http://www.wikidata.org/entity/Q7247561,C1[C@H]([C@H](OC2=CC(=C(C(=C21)O)[C@H]3[C@@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)C6=CC(=C(C=C6)O)O)O,12798-60-6
http://www.wikidata.org/entity/Q83055634,COC1=CC(=CC2=C1C=CC(=O)O2)O,3067/10/5
http://www.wikidata.org/entity/Q104959639,CC1=C2C(=O)C=C(C=O)[C@@H]2[C@H]2OC(=O)[C@@H](C)[C@@H]2[C@@H](OC(=O)Cc2ccc(O)cc2)C1,374536-44-4
http://www.wikidata.org/entity/Q72436873,COC1=CC=C(C=C1)CC[C@H]2CC3=C(C(=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C(=O)O2,126223-29-8
http://www.wikidata.org/entity/Q27120911,C=C(CC(C(=O)O)N)C(=O)O,7150-74-5
http://www.wikidata.org/entity/Q27102056,C=C(C[C@@H](C(=O)O)N)C(=O)N,31138-12-2
http://www.wikidata.org/entity/Q27104602,C=C(C[C@@H](C(=O)O)N)C(=O)O,16804-57-2
http://www.wikidata.org/entity/Q82534718,CCC(C[C@H](N)C(=O)O)C(=O)O,20913-68-2
http://www.wikidata.org/entity/Q72440813,O=C(O)C(C1=CC=C(N)C=C1)C,59430-62-5
http://www.wikidata.org/entity/Q105170052,CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@](O)(COC(=O)c3ccc(O)cc3)[C@H]2O)cc1,228405-07-0
http://www.wikidata.org/entity/Q7204956,COC1=CC(=CC(=C1O)O)[C@H]2C3=CC(=C(C=C3C[C@]([C@@]2(C(=O)O)O)(CO)O)OC)O,16462-65-0
http://www.wikidata.org/entity/Q27281823,CC(=O)C1=C(C=CC(=C1)O)O,490-78-8
http://www.wikidata.org/entity/Q24063312,C[C@H](CCC=C(C)C)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C,7448/2/4
http://www.wikidata.org/entity/Q2726127,CCCCOC(=O)CC,590-01-2
http://www.wikidata.org/entity/Q27161059,CCCCOC(=O)C(C)CC,15706-73-7
http://www.wikidata.org/entity/Q82984096,O=c1c(OC2O[C@H](CO)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,72581-58-9
http://www.wikidata.org/entity/Q63395485,CCCCCCCCCOC(=O)C1=CC=CC=C1,5451-95-6
http://www.wikidata.org/entity/Q83017531,CC1=C2C(=CC=C1)OC(=O)C3=C2OC4=CC(=C(C=C43)O)O,115532-07-5
http://www.wikidata.org/entity/Q5297282,C1C(NC2=CC(=O)C(=O)C=C21)C(=O)O,3571-34-4
http://www.wikidata.org/entity/Q27095522,C[C@H](C1=CC=CC=C1)O,1517-69-7
http://www.wikidata.org/entity/Q82224728,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCC,36283-90-6
http://www.wikidata.org/entity/Q11694846,C1=CC(=O)C(=O)C=C1C[C@@H](C(=O)O)N,25520-73-4
http://www.wikidata.org/entity/Q15491505,C1[C@H](NC2=CC(=C(C=C21)O)O)C(=O)O,18766-67-1
http://www.wikidata.org/entity/Q3738328,C1=CC(=C(C=C1C[C@H](C(=O)O)N)O)O,5796-17-8
http://www.wikidata.org/entity/Q7252078,CC(=CCC[C@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(C[C@@H]([C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)O)C)O)C)O)C,1453-93-6
http://www.wikidata.org/entity/Q106371441,[H]C(=O)C[C@H](N)C(O)=O,15106-57-7
http://www.wikidata.org/entity/Q27102441,CC(C)(CCC1=C(C=C(C2=C1OCC(C2=O)C3=C(C=C(C=C3)O)O)O)O)O,62682-11-5
http://www.wikidata.org/entity/Q82990345,O=C1C=2C(O)=CC(O)=CC2OCC1C3=CC=C(O)C=C3OC,76656-75-2
http://www.wikidata.org/entity/Q105346037,O=C1C2=C(O)C=C3OC(C)(C)C(O)CC3=C2OCC1C4=CC=C(O)C=C4O,104363-15-7
http://www.wikidata.org/entity/Q27165594,CN1CCCCC1C2=CN=C(C=C2)C3=CN=CC=C3,20410-87-1
http://www.wikidata.org/entity/Q766883,CCCCCN,110-58-7
http://www.wikidata.org/entity/Q47459177,C\C(\C=C\C=C(/C)\C=C\C1C(C)=CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,432-70-2
http://www.wikidata.org/entity/Q27106506,CC\1=C[C@H](CC(/C1=C\C=C(\C=C\C=C(\C=C\C=C\C(=C\C=C\C(=C\C=C\2/C(C[C@@H](C=C2C)O)(C)C)\C)\C)/C)/C)(C)C)O,472-73-1
http://www.wikidata.org/entity/Q2901351,C1CC2CCC3CCCC4C3C2C(C1)CC4,2435-85-0
http://www.wikidata.org/entity/Q27294499,C/C(=C\C=C/C=C(/C=C/C=C(/C=C/[C@@]12O[C@@]1(C[C@H](CC2(C)C)O)C)\C)\C)/C=C/C=C(/C=C/[C@@]34O[C@@]3(C[C@H](CC4(C)C)O)C)\C,24620-97-1
http://www.wikidata.org/entity/Q6607156,COc1cc(C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3cc[o+]c4cc(O)cc(c34)O2)cc(OC)c1O,184362-10-5
http://www.wikidata.org/entity/Q27104077,C1CC2=C(C=C(C=C2O[C@@H]1C3=CC(=C(C=C3)O)O)O)O,446-06-0
http://www.wikidata.org/entity/Q7256532,CN1CCC2(C1NC3=CC=CC=C32)C4=C5C(=CC=C4)C6(CCN(C6N5)C)C7=C8C(=CC=C7)C9(CCN(C9N8)C)C12CCN(C1NC1=C(C=CC=C21)C12CCN(C1NC1=CC=CC=C21)C)C,52617-25-1
http://www.wikidata.org/entity/Q82979576,CN1CCC2(C1NC3=CC=CC=C32)C4=C5C(=CC=C4)C6(CCN(C6N5)C)C7=C8C(=CC=C7)C9(CCN(C9N8)C)C12CCN(C1NC1=CC=CC=C21)C,69937-10-6
http://www.wikidata.org/entity/Q15427855,CC1=CC(=CC(=C1C(=O)OC)O)OC,520-43-4
http://www.wikidata.org/entity/Q104920039,OC1COC(OC1)C=CC=2C=CC=CC2,87562-73-0
http://www.wikidata.org/entity/Q27136828,COC1=C(C=C(C=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@@H]3[C@H](CC4=C(O3)C=C(C=C4)O)O)O,1262536-80-0
http://www.wikidata.org/entity/Q27136832,C1[C@@H]([C@H](OC2=CC(=C(C(=C21)O)[C@H]3[C@@H]([C@H](OC4=C3C=CC(=C4)O)C5=CC(=C(C=C5)O)O)O)O)C6=CC(=C(C(=C6)O)O)O)O,1262536-83-3
http://www.wikidata.org/entity/Q27136831,C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@H]3[C@@H]([C@H](OC4=C3C=CC(=C4)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,57526-59-7
http://www.wikidata.org/entity/Q27136830,C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@H]3[C@@H]([C@H](OC4=C3C=CC(=C4)O)C5=CC(=C(C(=C5)O)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,69127-09-9
http://www.wikidata.org/entity/Q423364,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,525-66-6
http://www.wikidata.org/entity/Q422232,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1959/5/2
http://www.wikidata.org/entity/Q27097825,CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)NC(=O)CCl)OC)C,129298-91-5
http://www.wikidata.org/entity/Q421136,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,284461-73-0
http://www.wikidata.org/entity/Q105351312,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)[C@H](O)[C@@H](O)[C@@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,254098-66-3
http://www.wikidata.org/entity/Q105159777,CC(=O)O[C@H]1[C@H](c2c(O)cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2O)O[C@H](CO)[C@@H](O)[C@@H]1O,131508-00-4
http://www.wikidata.org/entity/Q105124284,CC(=O)OC[C@H]1O[C@@H](c2c(O)cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2O)[C@H](OC(C)=O)[C@@H](O)[C@@H]1O,131507-98-7
http://www.wikidata.org/entity/Q105116819,CC(=O)OC[C@H]1O[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc23)[C@H](OC(C)=O)[C@@H](O)[C@@H]1O,131507-99-8
http://www.wikidata.org/entity/Q6824001,COC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,3149-68-6
http://www.wikidata.org/entity/Q5003189,CCCC(=O)N,541-35-5
http://www.wikidata.org/entity/Q4858279,CC1=CC2=CC(=CC3=C2C(O1)(C=C(O3)C)O)O,24506-68-1
http://www.wikidata.org/entity/Q5055130,c1cc2ccc1CCc3cc(ccc3-c4c(ccc5c4-c6cc(c(cc6CC5)O)O2)O)O,178734-41-3
http://www.wikidata.org/entity/Q82939566,CC(=C)[C@H]1C[C@H](C(=C)CC[C@H](C(=C)[C@H](C1)O)O)O,38022-97-8
http://www.wikidata.org/entity/Q82074230,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@H]3[C@H](CC4=CC5=C(C=C24)OCO5)COC3=O,17187-81-4
http://www.wikidata.org/entity/Q83033943,COC1=CC(=CC(=C1OC)OC)C2=C3C(=C(C4=C(C5=C(C=C24)OCO5)OC)O)COC3=O,151703-06-9
http://www.wikidata.org/entity/Q82937642,C[C@@H]1[C@H](C2=C(C1=O)C(=C(C(=C2)C)CCO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C)O,35910-17-9
http://www.wikidata.org/entity/Q82937639,Cc1cc2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)[C@](C)(CO)C2,35910-15-7
http://www.wikidata.org/entity/Q27160414,COC1=C(C=CC(=C1)CC(C(=O)O)O)O,2475-56-1
http://www.wikidata.org/entity/Q105246776,C=CCc1cc(OC)c(O[C@H](C)Cc2ccc3c(c2)OCO3)c(OC)c1,126223-30-1
http://www.wikidata.org/entity/Q105111611,O=C(C=CC=CC1=CC=C2OCOC2=C1)C,17172-93-9
http://www.wikidata.org/entity/Q105027054,COC1=CC(=O)O[C@@H](CCc2ccc(OC)c(OC)c2)C1,38146-60-0
http://www.wikidata.org/entity/Q105123190,COC1=CC(=O)O[C@@H](CCc2ccc(OC)cc2)C1,49776-58-1
http://www.wikidata.org/entity/Q82623255,O=C(C=CC=1C=CC=CC1)C=2C(OC)=CC(O)=C(OC)C2O,54299-50-2
http://www.wikidata.org/entity/Q338762,C=CCSS/C=C/CS(=O)CC=C,92284-99-6
http://www.wikidata.org/entity/Q27117399,C(CN[C@@H](CCO)C(=O)O)[C@@H](C(=O)O)O,76224-58-3
http://www.wikidata.org/entity/Q83011455,COC1=CC(=CC2=C1C(=O)C(=C(O2)C3=CC=CC=C3)O)O,104594-69-6
http://www.wikidata.org/entity/Q11756905,C1C[C@@H](N(C1)NC(=O)CC[C@@H](C(=O)O)N)C(=O)O,10139-06-7
http://www.wikidata.org/entity/Q105028101,O=C(C=CC1=CC=C(O)C=C1)C2=C(O)C(=C(O)C=C2OC)CCC(O)(C)C,688359-98-0
http://www.wikidata.org/entity/Q90519313,CC(=CCC1=C(C(=C(C=C1O)O)C(=O)/C=C/C2=CC=C(C=C2)O)OC)C,1044743-36-3
http://www.wikidata.org/entity/Q27105723,C1CN2[C@@H]([C@H]([C@@H]([C@@H]2[C@H]1O)O)O)CO,116174-63-1
http://www.wikidata.org/entity/Q27105887,C1CN2[C@@H]([C@H]([C@@H]([C@H]2[C@H]1O)O)O)CO,118396-02-4
http://www.wikidata.org/entity/Q83013417,C1CN2C[C@H]([C@H]([C@@H]([C@H]2[C@H]1O)O)O)O,107244-34-8
http://www.wikidata.org/entity/Q83018480,C1CN2C[C@@H]([C@@H]([C@H]([C@@H]2[C@@H]1O)O)O)O,117894-11-8
http://www.wikidata.org/entity/Q27136613,CCC(C)C(=O)NC1CCC(=O)N(C1=O)CCC2=CC=CC=C2,492-87-5
http://www.wikidata.org/entity/Q104393937,OC[C@H]1[C@@H](O)[C@H](O)[C@H]2[C@@H](O)CCN12,119065-82-6
http://www.wikidata.org/entity/Q27887228,C=C[C@H]1CNC(=S)O1,500-12-9
http://www.wikidata.org/entity/Q27107408,CC[C@H](C)C(=O)C1=C(C=C(C=C1O)O)O,111556-27-5
http://www.wikidata.org/entity/Q72497505,C[C@H](O)C[C@@H]1CCCCN1C,41447-15-8
http://www.wikidata.org/entity/Q27106022,COC1=CC=CC2=C1N[C@]34[C@@]25CCN6[C@H]3[C@]7(CCO[C@H]7CC6)C[C@H]4C[C@]58CN9CC[C@@]12[C@@H]9[C@@]3([C@H]8OCC3)CC(=C1NC1=CC=CC=C21)C(=O)OC,31230-09-8
http://www.wikidata.org/entity/Q27105315,CC(=O)N1[C@@H]2CC[C@@]34CCCN5[C@]3([C@]2(CC5)C6=CC=CC=C61)OCC4,56197-21-8
http://www.wikidata.org/entity/Q77491761,CN(C)[C@@H]1[C@H]2[C@@H]3CCN2C[C@H]1O3,22143-50-6
http://www.wikidata.org/entity/Q82960078,O=C(OC1C2C3=CC(OC)C1(O)CC2C45C(OC)CCC6(COC)CN(C)C5C3C(OC)C64)C=7C=CC=CC7,60050-12-6
http://www.wikidata.org/entity/Q72437038,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C/C=C(\C=O)[C@@H]1C(C(=O)OC)=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C=C,471271-55-3
http://www.wikidata.org/entity/Q82873450,COC(=O)C1=CO[C@H]([C@@H]([C@@H]1C[C@@H]2CC(=O)C[C@@H](O2)CCC3=CC=C(C=C3)O)C=C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,74565-26-7
http://www.wikidata.org/entity/Q83129014,COC(=O)C1=CO[C@H]([C@@H]([C@@H]1C[C@H]2CC(=O)C[C@@H](O2)CCC3=CC=C(C=C3)O)C=C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,74565-25-6
http://www.wikidata.org/entity/Q27258478,C/C(=C\CO)/CC/C=C(\C)/C(=O)OC1C[C@H]2[C@H](C(OC=C2C(=O)O1)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)C=C,21848-66-8
http://www.wikidata.org/entity/Q27135081,CC(=C[C@H]1C/C(=C/CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)/C(=O)O1)C,928326-85-6
http://www.wikidata.org/entity/Q27104505,C([C@H]([C@H](C(=O)O)O)C(=O)O)C(=O)O,1187-17-3
http://www.wikidata.org/entity/Q83059543,C=C(C)[C@@H]1CCC2(C1)C(C)=CC(=O)C=C2C,34206-82-1
http://www.wikidata.org/entity/Q105204513,COc1cc([C@@H]2CCc3ccc(OC)c(OC)c3O2)cc(OC)c1OC,133342-91-3
http://www.wikidata.org/entity/Q105377910,OC[C@H]1O[C@@H](Oc2cc(O)cc([C@H]3c4cc(/C=C/c5cc(O)cc(O)c5)ccc4O[C@@H]3c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,328090-92-2
http://www.wikidata.org/entity/Q104995621,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc4c(c3)[C@H](c3cc(O)cc(O)c3)[C@@H](c3ccc(O)cc3)O4)c2)[C@H](O)[C@@H](O)[C@@H]1O,328090-94-4
http://www.wikidata.org/entity/Q15634145,CC(=O)/C=C\1/C2C(OC(=O)C2=C(C=C(O1)/C=C/C3=CC(=C(C=C3)O)O)O)C4=CC(=C(C=C4)O)O,133360-41-5
http://www.wikidata.org/entity/Q27106724,CN1[C@H](CC[C@@H]1[C@H]2[C@H](CSS2)O)[C@H]3[C@H](CSS3)O,14022-19-6
http://www.wikidata.org/entity/Q83020213,CN1CCC[C@@H]1[C@@H]2[C@@H](CSS2)O,121702-91-8
http://www.wikidata.org/entity/Q104919829,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C,177745-52-7
http://www.wikidata.org/entity/Q72487548,CO[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O,3945-28-6
http://www.wikidata.org/entity/Q5927934,COC(=O)N,598-55-0
http://www.wikidata.org/entity/Q27104551,CNC(=O)O,6414-57-9
http://www.wikidata.org/entity/Q105310340,O=C1C2=CC=C(O)C=C2OCC1C3=CC=C(OC)C=C3O,57462-46-1
http://www.wikidata.org/entity/Q104251816,O=C(O)C1OC(OC2C(OC(C(=O)O)C(O)C2O)OC3CCC4(CO)C(CCC5(C)C4CCC6C7=CC(C(=O)O)(C)CCC7(C)CCC65C)C3(C)C)C(O)C(O)C1O,74256-70-5
http://www.wikidata.org/entity/Q5119357,COC1C(C(C(C(C1O)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O)O)O)O,88167-26-4
http://www.wikidata.org/entity/Q27252411,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC=C(C=C3)OC4=C(C=CC(=C4)C[C@H]5C6=CC(=C(C=C6CCN5C)OC)O)OC)O)OC,62057-36-7
http://www.wikidata.org/entity/Q82876842,CN1CCC2=CC(=C(C3=C2[C@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@@H]6C7=CC(=C(C=C7CCN6C)OC)O3)OC)OC)O,102518-66-1
http://www.wikidata.org/entity/Q5572791,CC(=CCC1=C(C=C2C(=C1)C3=C(O2)C4=C(C(=C(C=C4OC3)O)CC=C(C)C)OC)O)C,877373-00-7
http://www.wikidata.org/entity/Q27134477,CC1(C=CC2=C(O1)C=CC3=C2OC4=C3COC5=CC(=CC(=C54)OC)O)C,877373-01-8
http://www.wikidata.org/entity/Q82651092,CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)COC(=O)C)C,21902-99-8
http://www.wikidata.org/entity/Q27453260,CC(=O)CCCCCCCCCC=C,60437-21-0
http://www.wikidata.org/entity/Q82954034,OC1=CC=C2C(=C1OC)C=3C=4OCOC4C=C5C3C(N(C)CC5)C2,5544-68-3
